1	88	42	79	-1	0	0	
1	88	43	80	-1	0	0	
1	88	44	81	-1	0	0	
1	88	45	82	-1	0	0	
1	89	42	83	-1	0	0	
1	89	43	84	-1	0	0	
1	89	44	85	-1	0	0	
1	89	45	86	-1	0	0	
1	90	43	87	-1	0	0	
1	90	44	88	-1	0	0	
2	27	42	89	-1	0	0	
2	27	43	90	-1	0	0	
2	27	44	91	-1	0	0	
2	27	45	92	-1	0	0	
2	27	46	93	-1	0	0	
2	28	41	94	-1	0	0	
2	28	42	95	-1	0	0	
2	28	43	96	-1	0	0	
2	28	44	97	-1	0	0	
2	28	45	98	-1	0	0	
2	28	46	99	-1	0	0	
2	28	47	100	-1	0	0	
2	28	48	101	-1	0	0	
2	29	39	102	-1	0	0	
2	29	40	103	-1	0	0	
2	29	41	104	-1	0	0	
2	29	42	105	-1	0	0	
2	29	43	106	-1	0	0	
2	29	44	107	-1	0	0	
2	29	45	108	-1	0	0	
2	29	46	109	-1	0	0	
2	29	47	110	-1	0	0	
2	29	48	111	-1	0	0	
2	29	49	112	-1	0	0	
2	30	39	113	-1	0	0	
2	30	40	114	-1	0	0	
2	30	41	115	-1	0	0	
2	30	42	116	-1	0	0	
2	30	43	117	-1	0	0	
2	30	46	118	-1	0	0	
2	30	47	119	-1	0	0	
2	30	48	120	-1	0	0	
2	30	49	121	-1	0	0	
2	30	50	122	-1	0	0	
2	31	38	123	-1	0	0	
2	31	39	124	-1	0	0	
2	31	40	125	-1	0	0	
2	31	41	126	-1	0	0	
2	31	48	127	-1	0	0	
2	31	49	128	-1	0	0	
2	31	50	129	-1	0	0	
2	31	51	130	-1	0	0	
2	32	38	131	-1	0	0	
2	32	39	132	-1	0	0	
2	32	40	133	-1	0	0	
2	32	48	134	-1	0	0	
2	32	49	135	-1	0	0	
2	32	50	136	-1	0	0	
2	32	51	137	-1	0	0	
2	33	37	138	-1	0	0	
2	33	38	139	-1	0	0	
2	33	39	140	-1	0	0	
2	33	40	141	-1	0	0	
2	33	49	142	-1	0	0	
2	33	50	143	-1	0	0	
2	33	51	144	-1	0	0	
2	34	37	145	-1	0	0	
2	34	38	146	-1	0	0	
2	34	39	147	-1	0	0	
2	34	49	148	-1	0	0	
2	34	50	149	-1	0	0	
2	34	51	150	-1	0	0	
2	35	37	151	-1	0	0	
2	35	38	152	-1	0	0	
2	35	39	153	-1	0	0	
2	35	49	154	-1	0	0	
2	35	50	155	-1	0	0	
2	35	51	156	-1	0	0	
2	36	37	157	-1	0	0	
2	36	38	158	-1	0	0	
2	36	39	159	-1	0	0	
2	36	40	160	-1	0	0	
2	36	48	161	-1	0	0	
2	36	49	162	-1	0	0	
2	36	50	163	-1	0	0	
2	36	51	164	-1	0	0	
2	37	38	165	-1	0	0	
2	37	39	166	-1	0	0	
2	37	40	167	-1	0	0	
2	37	41	168	-1	0	0	
2	37	48	169	-1	0	0	
2	37	49	170	-1	0	0	
2	37	50	171	-1	0	0	
2	37	51	172	-1	0	0	
2	38	38	173	-1	0	0	
2	38	39	174	-1	0	0	
2	38	40	175	-1	0	0	
2	38	41	176	-1	0	0	
2	38	42	177	-1	0	0	
2	38	46	178	-1	0	0	
2	38	47	179	-1	0	0	
2	38	48	180	-1	0	0	
2	38	49	181	-1	0	0	
2	38	50	182	-1	0	0	
2	39	39	183	-1	0	0	
2	39	40	184	-1	0	0	
2	39	41	185	-1	0	0	
2	39	42	186	-1	0	0	
2	39	43	187	-1	0	0	
2	39	44	188	-1	0	0	
2	39	45	189	-1	0	0	
2	39	46	190	-1	0	0	
2	39	47	191	-1	0	0	
2	39	48	192	-1	0	0	
2	39	49	193	-1	0	0	
2	40	40	194	-1	0	0	
2	40	41	195	-1	0	0	
2	40	42	196	-1	0	0	
2	40	43	197	-1	0	0	
2	40	44	198	-1	0	0	
2	40	45	199	-1	0	0	
2	40	46	200	-1	0	0	
2	40	47	201	-1	0	0	
2	40	48	202	-1	0	0	
2	41	42	203	-1	0	0	
2	41	43	204	-1	0	0	
2	41	44	205	-1	0	0	
2	41	45	206	-1	0	0	
2	41	46	207	-1	0	0	
2	47	9	208	-1	0	0	
2	47	10	209	-1	0	0	
2	47	11	210	-1	0	0	
2	47	12	211	-1	0	0	
2	48	8	212	-1	0	0	
2	48	9	213	-1	0	0	
2	48	10	214	-1	0	0	
2	48	11	215	-1	0	0	
2	48	12	216	-1	0	0	
2	48	13	217	-1	0	0	
2	48	14	218	-1	0	0	
2	49	7	219	-1	0	0	
2	49	8	220	-1	0	0	
2	49	9	221	-1	0	0	
2	49	10	222	-1	0	0	
2	49	11	223	-1	0	0	
2	49	12	224	-1	0	0	
2	49	13	225	-1	0	0	
2	49	14	226	-1	0	0	
2	49	15	227	-1	0	0	
2	50	6	228	-1	0	0	
2	50	7	229	-1	0	0	
2	50	8	230	-1	0	0	
2	50	9	231	-1	0	0	
2	50	12	232	-1	0	0	
2	50	13	233	-1	0	0	
2	50	14	234	-1	0	0	
2	50	15	235	-1	0	0	
2	51	6	236	-1	0	0	
2	51	7	237	-1	0	0	
2	51	8	238	-1	0	0	
2	51	13	239	-1	0	0	
2	51	14	240	-1	0	0	
2	51	15	241	-1	0	0	
2	51	16	242	-1	0	0	
2	52	6	243	-1	0	0	
2	52	7	244	-1	0	0	
2	52	8	245	-1	0	0	
2	52	14	246	-1	0	0	
2	52	15	247	-1	0	0	
2	52	16	248	-1	0	0	
2	53	6	249	-1	0	0	
2	53	7	250	-1	0	0	
2	53	8	251	-1	0	0	
2	53	13	252	-1	0	0	
2	53	14	253	-1	0	0	
2	53	15	254	-1	0	0	
2	53	16	255	-1	0	0	
2	54	6	256	-1	0	0	
2	54	7	257	-1	0	0	
2	54	8	258	-1	0	0	
2	54	9	259	-1	0	0	
2	54	13	260	-1	0	0	
2	54	14	261	-1	0	0	
2	54	15	262	-1	0	0	
2	55	6	263	-1	0	0	
2	55	7	264	-1	0	0	
2	55	8	265	-1	0	0	
2	55	9	266	-1	0	0	
2	55	10	267	-1	0	0	
2	55	11	268	-1	0	0	
2	55	12	269	-1	0	0	
2	55	13	270	-1	0	0	
2	55	14	271	-1	0	0	
2	55	15	272	-1	0	0	
2	56	7	273	-1	0	0	
2	56	8	274	-1	0	0	
2	56	9	275	-1	0	0	
2	56	10	276	-1	0	0	
2	56	11	277	-1	0	0	
2	56	12	278	-1	0	0	
2	56	13	279	-1	0	0	
2	56	14	280	-1	0	0	
2	57	9	281	-1	0	0	
2	57	10	282	-1	0	0	
2	57	11	283	-1	0	0	
2	57	12	284	-1	0	0	
2	57	13	285	-1	0	0	
2	84	41	286	-1	0	0	
2	84	42	287	-1	0	0	
2	84	43	288	-1	0	0	
2	84	44	289	-1	0	0	
2	84	45	290	-1	0	0	
2	84	46	291	-1	0	0	
2	85	40	292	-1	0	0	
2	85	41	293	-1	0	0	
2	85	42	294	-1	0	0	
2	85	43	295	-1	0	0	
2	85	44	296	-1	0	0	
2	85	45	297	-1	0	0	
2	85	46	298	-1	0	0	
2	85	47	299	-1	0	0	
2	86	39	300	-1	0	0	
2	86	40	301	-1	0	0	
2	86	41	302	-1	0	0	
2	86	42	303	-1	0	0	
2	86	43	304	-1	0	0	
2	86	44	305	-1	0	0	
2	86	45	306	-1	0	0	
2	86	46	307	-1	0	0	
2	86	47	308	-1	0	0	
2	86	48	309	-1	0	0	
2	87	39	310	-1	0	0	
2	87	40	311	-1	0	0	
2	87	41	312	-1	0	0	
2	87	46	313	-1	0	0	
2	87	47	314	-1	0	0	
2	87	48	315	-1	0	0	
2	88	39	316	-1	0	0	
2	88	40	317	-1	0	0	
2	88	41	318	-1	0	0	
2	88	46	319	-1	0	0	
2	88	47	320	-1	0	0	
2	88	48	321	-1	0	0	
2	89	39	322	-1	0	0	
2	89	40	323	-1	0	0	
2	89	41	324	-1	0	0	
2	89	46	325	-1	0	0	
2	89	47	326	-1	0	0	
2	89	48	327	-1	0	0	
2	90	39	328	-1	0	0	
2	90	40	329	-1	0	0	
2	90	41	330	-1	0	0	
2	90	42	331	-1	0	0	
2	90	45	332	-1	0	0	
2	90	46	333	-1	0	0	
2	90	47	334	-1	0	0	
2	90	48	335	-1	0	0	
2	91	39	336	-1	0	0	
2	91	40	337	-1	0	0	
2	91	41	338	-1	0	0	
2	91	42	339	-1	0	0	
2	91	43	340	-1	0	0	
2	91	44	341	-1	0	0	
2	91	45	342	-1	0	0	
2	91	46	343	-1	0	0	
2	91	47	344	-1	0	0	
2	91	48	345	-1	0	0	
2	92	40	346	-1	0	0	
2	92	41	347	-1	0	0	
2	92	42	348	-1	0	0	
2	92	43	349	-1	0	0	
2	92	44	350	-1	0	0	
2	92	45	351	-1	0	0	
2	92	46	352	-1	0	0	
2	92	47	353	-1	0	0	
2	93	41	354	-1	0	0	
2	93	42	355	-1	0	0	
2	93	43	356	-1	0	0	
2	93	44	357	-1	0	0	
2	93	45	358	-1	0	0	
2	93	46	359	-1	0	0	
3	6	7	360	-1	0	0	
3	6	8	361	-1	0	0	
3	6	9	362	-1	0	0	
3	7	7	363	-1	0	0	
3	7	8	364	-1	0	0	
3	7	9	365	-1	0	0	
3	7	10	366	-1	0	0	
3	7	11	367	-1	0	0	
3	8	6	368	-1	0	0	
3	8	7	369	-1	0	0	
3	8	8	370	-1	0	0	
3	8	9	371	-1	0	0	
3	8	10	372	-1	0	0	
3	8	11	373	-1	0	0	
3	8	12	374	-1	0	0	
3	9	7	375	-1	0	0	
3	9	8	376	-1	0	0	
3	9	9	377	-1	0	0	
3	9	10	378	-1	0	0	
3	9	11	379	-1	0	0	
3	9	12	380	-1	0	0	
3	10	7	381	-1	0	0	
3	10	8	382	-1	0	0	
3	10	9	383	-1	0	0	
3	10	10	384	-1	0	0	
3	10	11	385	-1	0	0	
3	10	12	386	-1	0	0	
3	11	9	387	-1	0	0	
3	11	10	388	-1	0	0	
3	11	11	389	-1	0	0	
3	11	12	390	-1	0	0	
3	25	43	391	-1	0	0	
3	25	44	392	-1	0	0	
3	25	45	393	-1	0	0	
3	25	46	394	-1	0	0	
3	26	40	395	-1	0	0	
3	26	41	396	-1	0	0	
3	26	42	397	-1	-1	0	
3	26	43	398	-1	0	0	
3	26	44	399	-1	0	0	
3	26	45	400	-1	0	0	
3	26	46	401	-1	0	0	
3	26	47	402	-1	0	0	
3	26	48	403	-1	0	0	
3	26	49	404	-1	0	0	
3	27	39	405	-1	0	0	
3	27	40	406	-1	0	0	
3	27	41	407	-1	0	0	
3	27	47	408	-1	0	0	
3	27	48	409	-1	0	0	
3	27	49	410	-1	0	0	
3	27	50	411	-1	0	0	
3	28	38	412	-1	0	0	
3	28	39	413	-1	0	0	
3	28	40	414	-1	0	0	
3	28	49	415	-1	0	0	
3	28	50	416	-1	0	0	
3	28	51	417	-1	0	0	
3	29	37	418	-1	0	0	
3	29	38	419	-1	0	0	
3	29	50	420	-1	0	0	
3	29	51	421	-1	0	0	
3	29	52	422	-1	0	0	
3	30	36	423	-1	0	0	
3	30	37	424	-1	0	0	
3	30	38	425	-1	0	0	
3	30	51	426	-1	0	0	
3	30	52	427	-1	0	0	
3	31	36	428	-1	0	0	
3	31	37	429	-1	0	0	
3	31	52	430	-1	0	0	
3	31	53	431	-1	0	0	
3	32	36	432	-1	0	0	
3	32	37	433	-1	0	0	
3	32	52	434	-1	0	0	
3	32	53	435	-1	0	0	
3	33	36	436	-1	0	-1	
3	33	52	437	-1	0	0	
3	33	53	438	-1	0	0	
3	34	35	439	-1	0	0	
3	34	36	440	-1	0	0	
3	34	52	441	-1	0	0	
3	34	53	442	-1	0	0	
3	35	35	443	-1	0	0	
3	35	36	444	-1	0	0	
3	35	52	445	-1	0	0	
3	35	53	446	-1	0	0	
3	36	36	447	-1	0	-1	
3	36	52	448	-1	0	0	
3	36	53	449	-1	0	0	
3	37	36	450	-1	0	0	
3	37	37	451	-1	0	0	
3	37	52	452	-1	0	0	
3	37	53	453	-1	0	0	
3	38	36	454	-1	0	0	
3	38	37	455	-1	0	0	
3	38	51	456	-1	0	0	
3	38	52	457	-1	0	0	
3	39	37	458	-1	0	0	
3	39	38	459	-1	0	0	
3	39	50	460	-1	0	0	
3	39	51	461	-1	0	0	
3	39	52	462	-1	0	0	
3	40	37	463	-1	0	0	
3	40	38	464	-1	0	0	
3	40	39	465	-1	0	0	
3	40	49	466	-1	0	0	
3	40	50	467	-1	0	0	
3	40	51	468	-1	0	0	
3	41	38	469	-1	0	0	
3	41	39	470	-1	0	0	
3	41	40	471	-1	0	0	
3	41	41	472	-1	0	0	
3	41	47	473	-1	0	0	
3	41	48	474	-1	0	0	
3	41	49	475	-1	0	0	
3	41	50	476	-1	0	0	
3	42	40	477	-1	0	0	
3	42	41	478	-1	0	0	
3	42	42	479	-1	0	0	
3	42	43	480	-1	0	0	
3	42	44	481	-1	0	0	
3	42	45	482	-1	0	0	
3	42	46	483	-1	0	0	
3	42	47	484	-1	0	0	
3	42	48	485	-1	0	0	
3	42	49	486	-1	0	0	
3	43	42	487	-1	0	0	
3	43	43	488	-1	0	0	
3	43	44	489	-1	0	0	
3	43	45	490	-1	0	0	
3	43	46	491	-1	0	0	
3	46	8	492	-1	0	0	
3	46	9	493	-1	-1	0	
3	46	10	494	-1	-1	0	
3	46	11	495	-1	-1	0	
3	46	12	496	-1	-1	0	
3	46	13	497	-1	0	0	
3	46	14	498	-1	0	0	
3	47	6	499	-1	0	0	
3	47	7	500	-1	0	0	
3	47	8	501	-1	0	0	
3	47	13	502	-1	0	0	
3	47	14	503	-1	0	0	
3	47	15	504	-1	0	0	
3	48	6	505	-1	0	0	
3	48	7	506	-1	0	0	
3	48	15	507	-1	0	0	
3	48	16	508	-1	0	0	
3	49	5	509	-1	0	0	
3	49	6	510	-1	0	0	
3	49	16	511	-1	0	1	
3	50	5	512	-1	0	-1	
3	50	16	513	-1	0	0	
3	50	17	514	-1	0	0	
3	51	5	515	-1	0	-1	
3	51	17	516	-1	0	1	
3	52	4	517	-1	0	0	
3	52	5	518	-1	0	0	
3	52	17	519	-1	0	1	
3	53	4	520	-1	0	0	
3	53	5	521	-1	0	0	
3	53	17	522	-1	0	1	
3	54	5	523	-1	0	-1	
3	54	16	524	-1	0	0	
3	54	17	525	-1	0	0	
3	55	5	526	-1	0	-1	
3	55	16	527	-1	0	1	
3	56	5	528	-1	0	0	
3	56	6	529	-1	0	0	
3	56	15	530	-1	0	0	
3	56	16	531	-1	0	0	
3	57	6	532	-1	0	0	
3	57	7	533	-1	0	0	
3	57	8	534	-1	0	0	
3	57	14	535	-1	0	0	
3	57	15	536	-1	0	0	
3	58	7	537	-1	0	0	
3	58	8	538	-1	0	0	
3	58	9	539	-1	1	0	
3	58	10	540	-1	1	0	
3	58	11	541	-1	1	0	
3	58	12	542	-1	1	0	
3	58	13	543	-1	1	0	
3	58	14	544	-1	0	0	
3	82	42	545	-1	0	0	
3	82	43	546	-1	0	0	
3	82	44	547	-1	0	0	
3	82	45	548	-1	0	0	
3	83	40	549	-1	0	0	
3	83	41	550	-1	-1	0	
3	83	42	551	-1	0	0	
3	83	43	552	-1	0	0	
3	83	44	553	-1	0	0	
3	83	45	554	-1	0	0	
3	83	46	555	-1	-1	0	
3	83	47	556	-1	0	0	
3	84	39	557	-1	0	0	
3	84	40	558	-1	0	0	
3	84	47	559	-1	0	0	
3	84	48	560	-1	0	0	
3	85	38	561	-1	0	0	
3	85	39	562	-1	0	0	
3	85	48	563	-1	0	0	
3	85	49	564	-1	0	0	
3	86	38	565	-1	0	-1	
3	86	49	566	-1	0	1	
3	87	38	567	-1	0	-1	
3	87	49	568	-1	0	0	
3	87	50	569	-1	0	0	
3	88	37	570	-1	0	0	
3	88	38	571	-1	0	0	
3	88	49	572	-1	0	0	
3	88	50	573	-1	0	0	
3	89	37	574	-1	0	0	
3	89	38	575	-1	0	0	
3	89	49	576	-1	0	0	
3	89	50	577	-1	0	0	
3	90	38	578	-1	0	-1	
3	90	49	579	-1	0	0	
3	90	50	580	-1	0	0	
3	91	38	581	-1	0	-1	
3	91	49	582	-1	0	1	
3	92	38	583	-1	0	0	
3	92	39	584	-1	0	0	
3	92	48	585	-1	0	0	
3	92	49	586	-1	0	0	
3	93	39	587	-1	0	0	
3	93	40	588	-1	0	0	
3	93	47	589	-1	0	0	
3	93	48	590	-1	0	0	
3	94	40	591	-1	0	0	
3	94	41	592	-1	1	0	
3	94	42	593	-1	0	0	
3	94	43	594	-1	0	0	
3	94	44	595	-1	0	0	
3	94	45	596	-1	0	0	
3	94	46	597	-1	1	0	
3	94	47	598	-1	0	0	
3	95	42	599	-1	0	0	
3	95	43	600	-1	0	0	
3	95	44	601	-1	0	0	
3	95	45	602	-1	0	0	
4	4	8	603	-1	0	0	
4	4	9	604	-1	0	0	
4	5	6	605	-1	0	0	
4	5	7	606	-1	-1	0	
4	5	8	607	-1	0	0	
4	5	9	608	-1	0	0	
4	5	10	609	-1	0	0	
4	5	11	610	-1	0	0	
4	6	5	611	-1	0	0	
4	6	6	612	-1	0	0	
4	6	10	613	-1	0	0	
4	6	11	614	-1	0	0	
4	6	12	615	-1	0	0	
4	6	13	616	-1	0	0	
4	7	5	617	-1	0	0	
4	7	6	618	-1	0	0	
4	7	12	619	-1	0	0	
4	7	13	620	-1	0	0	
4	7	14	621	-1	0	0	
4	8	5	622	-1	0	-1	
4	8	13	623	-1	0	0	
4	8	14	624	-1	0	0	
4	8	15	625	-1	0	0	
4	9	5	626	-1	0	0	
4	9	6	627	-1	0	0	
4	9	13	628	-1	0	0	
4	9	14	629	-1	0	0	
4	9	15	630	-1	0	0	
4	9	16	631	-1	0	0	
4	10	5	632	-1	0	0	
4	10	6	633	-1	0	0	
4	10	13	634	-1	0	0	
4	10	14	635	-1	0	0	
4	10	15	636	-1	0	0	
4	10	16	637	-1	0	0	
4	10	17	638	-1	0	0	
4	10	18	639	-1	0	0	
4	11	6	640	-1	0	0	
4	11	7	641	-1	0	0	
4	11	8	642	-1	0	0	
4	11	13	643	-1	0	0	
4	11	14	644	-1	0	0	
4	11	15	645	-1	0	0	
4	11	16	646	-1	0	0	
4	11	17	647	-1	0	0	
4	11	18	648	-1	0	0	
4	11	19	649	-1	0	0	
4	11	20	650	-1	0	0	
4	11	21	651	-1	0	0	
4	12	7	652	-1	0	0	
4	12	8	653	-1	0	0	
4	12	9	654	-1	0	0	
4	12	10	655	-1	0	0	
4	12	11	656	-1	0	0	
4	12	12	657	-1	0	0	
4	12	13	658	-1	0	0	
4	12	14	659	-1	0	0	
4	12	15	660	-1	0	0	
4	12	16	661	-1	0	0	
4	12	17	662	-1	0	0	
4	12	18	663	-1	0	0	
4	12	19	664	-1	0	0	
4	12	20	665	-1	0	0	
4	12	21	666	-1	0	0	
4	12	22	667	-1	0	0	
4	12	23	668	-1	0	0	
4	12	24	669	-1	0	0	
4	13	8	670	-1	0	0	
4	13	9	671	-1	0	0	
4	13	10	672	-1	0	0	
4	13	11	673	-1	0	0	
4	13	12	674	-1	0	0	
4	13	13	675	-1	0	0	
4	13	14	676	-1	0	0	
4	13	15	677	-1	0	0	
4	13	16	678	-1	0	0	
4	13	17	679	-1	0	0	
4	13	18	680	-1	0	0	
4	13	19	681	-1	0	0	
4	13	20	682	-1	0	0	
4	13	21	683	-1	0	0	
4	13	22	684	-1	0	0	
4	13	23	685	-1	0	0	
4	13	24	686	-1	0	0	
4	13	25	687	-1	0	0	
4	14	11	688	-1	0	0	
4	14	12	689	-1	0	0	
4	14	13	690	-1	0	0	
4	14	14	691	-1	0	0	
4	14	15	692	-1	0	0	
4	14	16	693	-1	0	0	
4	14	17	694	-1	0	0	
4	14	18	695	-1	0	0	
4	14	19	696	-1	0	0	
4	14	20	697	-1	0	0	
4	14	21	698	-1	0	0	
4	14	22	699	-1	0	0	
4	14	23	700	-1	0	0	
4	14	24	701	-1	0	0	
4	14	25	702	-1	0	0	
4	15	14	703	-1	0	0	
4	15	15	704	-1	0	0	
4	15	16	705	-1	0	0	
4	15	17	706	-1	0	0	
4	15	18	707	-1	0	0	
4	15	19	708	-1	0	0	
4	15	20	709	-1	0	0	
4	15	21	710	-1	0	0	
4	15	22	711	-1	0	0	
4	15	23	712	-1	0	0	
4	15	24	713	-1	0	0	
4	15	25	714	-1	0	0	
4	15	26	715	-1	0	0	
4	16	16	716	-1	0	0	
4	16	17	717	-1	0	0	
4	16	18	718	-1	0	0	
4	16	19	719	-1	0	0	
4	16	20	720	-1	0	0	
4	16	21	721	-1	0	0	
4	16	22	722	-1	0	0	
4	16	23	723	-1	0	0	
4	16	24	724	-1	0	0	
4	16	25	725	-1	0	0	
4	16	26	726	-1	0	0	
4	17	17	727	-1	0	0	
4	17	18	728	-1	0	0	
4	17	19	729	-1	0	0	
4	17	20	730	-1	0	0	
4	17	21	731	-1	0	0	
4	17	22	732	-1	0	0	
4	17	23	733	-1	0	0	
4	17	24	734	-1	0	0	
4	17	25	735	-1	0	0	
4	17	26	736	-1	0	0	
4	18	18	737	-1	0	0	
4	18	19	738	-1	0	0	
4	18	20	739	-1	0	0	
4	18	21	740	-1	0	0	
4	18	22	741	-1	0	0	
4	18	23	742	-1	0	0	
4	18	24	743	-1	0	0	
4	18	25	744	-1	0	0	
4	19	19	745	-1	0	0	
4	19	20	746	-1	0	0	
4	19	21	747	-1	0	0	
4	19	22	748	-1	0	0	
4	19	23	749	-1	0	0	
4	19	24	750	-1	0	0	
4	20	22	751	-1	0	0	
4	24	41	752	-1	0	0	
4	24	42	753	-1	0	0	
4	24	43	754	-1	-1	0	
4	24	44	755	-1	-1	0	
4	24	45	756	-1	-1	0	
4	24	46	757	-1	-1	0	
4	24	47	758	-1	0	0	
4	24	48	759	-1	0	0	
4	25	39	760	-1	0	0	
4	25	40	761	-1	-1	0	
4	25	41	762	-1	0	0	
4	25	42	763	-1	0	0	
4	25	47	764	-1	0	0	
4	25	48	765	-1	0	0	
4	25	49	766	-1	-1	0	
4	25	50	767	-1	0	0	
4	26	38	768	-1	0	0	
4	26	39	769	-1	0	0	
4	26	50	770	-1	0	0	
4	26	51	771	-1	0	0	
4	27	37	772	-1	0	0	
4	27	38	773	-1	0	0	
4	27	51	774	-1	0	0	
4	27	52	775	-1	0	0	
4	28	36	776	-1	0	0	
4	28	37	777	-1	0	0	
4	28	52	778	-1	0	0	
4	28	53	779	-1	0	0	
4	29	35	780	-1	0	0	
4	29	36	781	-1	0	0	
4	29	53	782	-1	0	1	
4	30	35	783	-1	0	-1	
4	30	53	784	-1	0	0	
4	30	54	785	-1	0	0	
4	31	35	786	-1	0	-1	
4	31	54	787	-1	0	1	
4	32	34	788	-1	0	0	
4	32	35	789	-1	0	0	
4	32	54	790	-1	0	1	
4	33	34	791	-1	0	0	
4	33	35	792	-1	0	0	
4	33	54	793	-1	0	1	
4	34	34	794	-1	0	-1	
4	34	54	795	-1	0	1	
4	35	34	796	-1	0	-1	
4	35	54	797	-1	0	1	
4	36	34	798	-1	0	0	
4	36	35	799	-1	0	0	
4	36	54	800	-1	0	1	
4	37	34	801	-1	0	0	
4	37	35	802	-1	0	0	
4	37	54	803	-1	0	1	
4	38	35	804	-1	0	-1	
4	38	53	805	-1	0	0	
4	38	54	806	-1	0	0	
4	39	35	807	-1	0	0	
4	39	36	808	-1	0	0	
4	39	53	809	-1	0	1	
4	40	36	810	-1	0	-1	
4	40	52	811	-1	0	0	
4	40	53	812	-1	0	0	
4	41	37	813	0	0	-1	
4	41	51	814	-1	0	0	
4	41	52	815	-1	0	0	
4	42	37	816	-1	0	0	
4	42	38	817	-1	1	0	
4	42	39	818	-1	0	0	
4	42	50	819	-1	0	0	
4	42	51	820	-1	0	0	
4	43	39	821	-1	0	0	
4	43	40	822	-1	1	0	
4	43	41	823	-1	0	0	
4	43	47	824	-1	0	0	
4	43	48	825	-1	0	0	
4	43	49	826	-1	1	0	
4	43	50	827	-1	0	0	
4	44	10	828	-1	0	0	
4	44	11	829	-1	0	0	
4	44	41	830	-1	0	0	
4	44	42	831	-1	1	0	
4	44	43	832	-1	1	0	
4	44	44	833	-1	1	0	
4	44	45	834	-1	1	0	
4	44	46	835	-1	1	0	
4	44	47	836	-1	0	0	
4	44	48	837	-1	0	0	
4	45	7	838	-1	0	0	
4	45	8	839	-1	-1	0	
4	45	9	840	-1	-1	0	
4	45	10	841	-1	0	0	
4	45	11	842	-1	0	0	
4	45	12	843	-1	-1	0	
4	45	13	844	-1	-1	0	
4	45	14	845	-1	-1	0	
4	46	6	846	-1	-1	0	
4	46	7	847	-1	0	0	
4	46	15	848	-1	-1	1	
4	47	5	849	-1	0	-1	
4	47	16	850	-1	-1	1	
4	48	5	851	-1	0	-1	
4	48	17	852	-1	0	1	
4	49	4	853	-1	0	-1	
4	49	17	854	-1	0	0	
4	49	18	855	-1	0	0	
4	50	4	856	-1	0	-1	
4	50	18	857	-1	0	1	
4	51	4	858	-1	0	-1	
4	51	18	859	-1	0	1	
4	52	4	860	0	0	-1	
4	52	18	861	-1	0	1	
4	53	4	862	0	0	-1	
4	53	18	863	-1	0	1	
4	54	4	864	0	0	-1	
4	54	18	865	0	0	1	
4	55	4	866	-1	0	-1	
4	55	17	867	0	0	1	
4	56	4	868	0	0	-1	
4	56	17	869	-1	0	1	
4	57	5	870	-1	1	-1	
4	57	16	871	-1	1	1	
